"REV_OUTCOME","p_value","r_value","excluded_study","num_of_studies"
"CD010984_1",0.113835551527858,0.638397334150559,"STD-Heddle-2009",3
"CD010984_9",0.408105435247814,0.522651954369556,"STD-Slichter-2010",3
"CD011006_1",0.116701614737114,0.886023457990068,"STD-Costa-1985",25
"CD011006_2",0.88485014945399,0.984830523982407,"STD-Pezzella-2001",9
"CD011008_1",0.09217820765077,0.09217820765077,"STD-Poole-1998",4
"CD011008_2",0.211969289887737,0.211969289887737,"STD-Poole-1998",4
"CD011008_3",0.100622859178253,0.100622859178253,"STD-Poole-1998",4
"CD011014_2",0.236736360307433,0.236736360307433,"STD-Reda-2015",3
"CD011031_2",0.0521241310599968,0.133005565448783,"STD-Marcoux-1997",3
"CD011031_15",0.105537340903252,0.135259919752155,"STD-Abbott-2004",3
"CD011032_1",0.0325970915117368,0.0963819666240738,"STD-Ducharme-2009",6
"CD011032_2",0.0511117508861805,0.0927516551248996,"STD-Ducharme-2009",4
"CD011032_5",0.0082844347803297,0.26197326662865,"STD-Ducharme-2009",3
"CD011032_8",0.141430286210909,0.261194823437215,"STD-Ducharme-2009",5
"CD011032_14",0.112551217575222,0.822283920109401,"STD-Bacharier-2008",3
"CD011032_15",0.45607957798431,0.991071023218081,"STD-Ducharme-2009",4
"CD011038_1",1.21291207596051e-07,0.0004044451737303,"STD-Ramos-Cuevas-2007",11
"CD011047_1",0.0352129020765894,0.0509614975594018,"STD-Kershenobich-1988",240
"CD011047_2",0.010770776854806,0.010770776854806,"STD-Nidorf-2013",4
"CD011047_6",0.241444537689601,0.740800528597495,"STD-Deftereos-2013",4
"CD011047_7",0.0322164774002369,0.0322164774002369,"STD-Morgan-2005",4
"CD011047_8",4.36150552327346e-13,4.95302004539715e-11,"STD-Nidorf-2013",36
"CD011047_9",8.7053562442848e-19,5.21411582665771e-17,"STD-Deftereos-2014a",55
"CD011047_11",1.08289461249515e-05,0.00149331490632873,"STD-Lukina-1995",20
"CD011047_12",2.67743813391416e-09,2.08573185612921e-06,"STD-Deftereos-2014a",18
"CD011047_15",0.0163023807493238,0.472161701423861,"STD-Nidorf-2013",5
"CD011047_5",0.128739457260428,0.33276253923769,"STD-Nidorf-2013",4
"CD011050_1",0.245267741404688,0.342028942081137,"STD-Ciarallo-1996",3
"CD011066_6",0.263001444545934,0.455133552988994,"STD-Gupta-2013",4
"CD011066_7",0.0701366324441351,0.127929067967966,"STD-Gupta-2013",8
"CD011066_2",0.309432968098305,0.449331411185986,"STD-Gupta-2013",4
"CD011066_1",0.295702058219211,0.581347069218751,"STD-Gupta-2013",4
"CD011066_3",0.574755880552977,0.9547194319175,"STD-Finckh-2005",10
"CD011066_4",0.788608272120674,0.972316677823258,"STD-Gupta-2013",7
"CD011066_8",0.0968699185363273,0.198397427459753,"STD-Gupta-2013",3
"CD011070_1",0.768270603074164,0.983218575037999,"STD-Chico_x002d_Padron-2011",5
"CD011070_2",0.45530496057866,0.762439951522102,"STD-Bausone_x002d_Gazda-2010",6
"CD011070_3",0.735830246461571,0.98290376084833,"STD-Chico_x002d_Padron-2011",5
"CD011082_1",0.794939666386307,0.896352818643899,"STD-Khattak-2010",3
"CD011082_2",0.637343289541754,0.903871468754122,"STD-Hill-2010",3
"CD011093_1",0.192259490019856,0.668134391285471,"STD-FACT",17
"CD011093_2",0.808865198727911,0.923928017984186,"STD-Xu-2011",16
"CD011093_3",0.236731352991746,0.871016335265656,"STD-SoFEA",15
"CD011110_1",0.461112819757569,0.521501510663027,"STD-Fuchs-2014",9
"CD011110_2",0.0623529766125551,0.318649030566573,"STD-Guida-2004",12
"CD011110_3",0.652563704533074,0.702327642862133,"STD-Abu-Rafea-2013",6
"CD011110_4",0.168558355558924,0.56631239075788,"STD-Guida-2004",11
"CD011110_5",0.00227456243401171,0.00780631896026295,"STD-Acunzo-2003",5
"CD011110_6",2.6270435023106e-05,0.000480226323470863,"STD-Guida-2004",4
"CD011110_7",0.00227456243401171,0.00780631896026295,"STD-Acunzo-2003",5
"CD011117_2",0.00582188494674496,0.0349230409583031,"STD-Fiellin-2014",5
"CD011117_3",0.000195180193189374,0.000392675186063248,"STD-Fiellin-2014",5
"CD011117_4",9.01902626640039e-10,2.43057305305575e-07,"STD-Fiellin-2014",6
"CD011117_6",0.546585326659047,0.546585326659047,"STD-Woody-2008",3
"CD011117_7",0.0191680211052198,0.685112669176013,"STD-Fiellin-2014",4
"CD011118_1",4.50358719053787e-08,2.70524887052458e-06,"STD-McGrath-1992",9
"CD011120_1",0.391649180130865,0.673928175753502,"STD-Vidrine-2012",81
"CD011120_2",2.72560019931246e-05,4.54578335789518e-05,"STD-Vidrine-2012",69
"CD011131_2",0.242743173396755,0.2532427357111,"STD-Nicodemus-1991",3
"CD011132_2",0.276618134147627,0.423443815288458,"STD-Salmeron-2007",9
"CD011132_3",0.845153931915191,0.954107719790577,"STD-Khalili-2000",18
"CD011132_4",0.000778221924469803,0.00128193312665857,"STD-Salmeron-2007",14
"CD011132_5",0.00314795874334552,0.00394209485582125,"STD-Khalili-2000",12
"CD011132_6",0.255228639918897,0.313963040890795,"STD-Khalili-2000",7
"CD011132_1",0.0351380626955453,0.0427100107262147,"STD-Herrine-2005",8
"CD011138_1",0.746213534750162,0.995195509412885,"STD-Ginsberg-2013",8
"CD011138_2",0.600630381232665,0.834644729159701,"STD-Ginsberg-2011",17
"CD011138_3",0.181006610933654,1,"STD-Aichner-1998",3
"CD011138_5",0.243844128177072,0.243844128177072,"STD-Rudolf-2002",3
"CD011142_4",2.58578215685611e-07,6.92266067378198e-07,"STD-Escobar-2007",4
"CD011142_18",0.000646952867079883,0.001060336145456,"STD-Allen-2006",3
"CD011142_19",3.88890419789517e-07,0.00019795139873615,"STD-Kashner-1995",19
"CD011151_1",0.355916241633888,0.532734524365843,"STD-Treschan-2012",7
"CD011151_2",0.0147844726306634,0.362765566520144,"STD-Futier-2013",4
"CD011151_4",0.186301316496926,0.186301316496926,"STD-Futier-2013",6
"CD011159_1",0.195139770242881,0.195139770242881,"STD-Tsur-2008",3
"CD011159_2",0.335126757518354,0.335126757518354,"STD-Tsur-2008",3
"CD011159_3",0.185413280504823,0.478491292489007,"STD-Smith-2014",4
"CD011159_4",0.572531232338925,0.572531232338925,"STD-Smith-2014",3
"CD011160_2",0.152926756849267,0.608651364578197,"STD-Ruiz_x002d_Moreno-2013",6
"CD011160_3",0.511084752889675,0.58666854816251,"STD-Parodi-2010",4
"CD011170_1",7.25989782247303e-13,1.39212101427888e-12,"STD-van-Apeldoorn-2008",152
"CD011170_2",0.0189454668583694,0.0341216787579359,"STD-Bakker-1999",110
"CD011170_3",0.0204056406023462,0.073203601573093,"STD-van-Apeldoorn-2008",44
"CD011184_1",0.663697172518078,0.92506811622273,"STD-Chen-2016",7
"CD011184_2",0.208589000297898,0.362703611664905,"STD-Chen-2016",6
"CD011184_3",0.329468488427286,0.939273644731671,"STD-Chen-2016",4
"CD011184_6",0.506158005242159,0.92564438883412,"STD-Chen-2016",4
"CD011188_1",1.97478421392119e-07,3.92717584437542e-07,"STD-Kobayashi-2012",24
"CD011190_1",0.00172079784715541,0.00233123110452727,"STD-BOOST_x002d_II-Australia-2016",29
"CD011190_2",0.48142929481723,0.992307805148413,"STD-Schmidt-2013",5
"CD011190_3",0.688991827989045,0.811209199266855,"STD-Schmidt-2013",5
"CD011190_4",0.913104404854059,0.913104404854059,"STD-BOOST_x002d_II-Australia-2016",5
"CD011190_5",0.156680432005576,0.176412172354258,"STD-Vaucher-2012",5
"CD011190_6",0.0423545466700222,0.0692611382909865,"STD-BOOST_x002d_II-Australia-2016",23
"CD011190_7",0.0768828811201455,0.108661398642358,"STD-Vaucher-2012",13
"CD011190_8",0.508676905906503,0.609218813056937,"STD-BOOST_x002d_II-UK-2016",11
"CD011190_9",0.24411355054252,0.398133647809784,"STD-Vaucher-2012",11
"CD011190_10",0.0856872586328941,0.0923336836182195,"STD-BOOST_x002d_II-UK-2016",5
"CD011190_11",0.181566915582991,0.181566915582991,"STD-BOOST_x002d_II-Australia-2016",5
"CD011190_12",0.735784487289272,0.940390355552239,"STD-BOOST_x002d_II-UK-2016",5
"CD011190_19",0.0256220703294431,0.031769488316832,"STD-Schmidt-2013",5
"CD011194_1",4.44640326573496e-12,9.27405792753326e-10,"STD-Talley-1998-_x0028_BOND_x0029_",30
"CD011194_2",0.540457849712715,0.864330059546921,"STD-Van-Rensburg-2008",6
"CD011194_3",4.1615592879199e-12,2.37026711455534e-08,"STD-Talley-1998-_x0028_BOND_x0029_",17
"CD011194_4",3.10921347889036e-12,1.07020548973879e-09,"STD-Talley-1998-_x0028_BOND_x0029_",22
"CD011194_5",1.18469903481734e-06,4.40423927503349e-05,"STD-Talley-1998-_x0028_BOND_x0029_",16
"CD011194_6",4.1615592879199e-12,7.1060702658596e-09,"STD-Talley-1998-_x0028_BOND_x0029_",17
"CD011194_7",0.170734329191832,0.909473403555928,"STD-Gerson-2005",4
"CD011194_8",0.212311464246941,0.598065393888815,"STD-Iwakiri-2013",4
"CD011194_10",3.35729905118786e-13,1.04147345984628e-08,"STD-Talley-1998-_x0028_BOND_x0029_",16
"CD011197_2",0.90495532944768,0.914687236129704,"STD-Osbak-2011",4
"CD011197_4",0.0214163014161913,0.667773522536448,"STD-Pippa-2007",4
"CD011197_5",0.625106737774508,0.669648661990985,"STD-Hegbom-2006",5
"CD011197_6",0.650222210867133,0.668365762888936,"STD-Pippa-2007",4
"CD011200_8",0.000588136155246184,0.0590198471930228,"STD-Terrone-2000",5
"CD011203_3",0.0659131061015503,0.59465851701001,"STD-CARE_x002d_MS-II",3
"CD011203_6",0.0998023627237371,0.397976498587723,"STD-CARE_x002d_MS-I",3
"CD011205_2",0.716746840995499,0.720960175940773,"STD-Ghofrani-2013a",4
"CD011205_3",0.364589670155387,0.364589670155387,"STD-Ghofrani-2013b",4
"CD011205_4",0.0710527652205568,0.284907465185967,"STD-Ghofrani-2013a",3
"CD011205_5",0.796261679832943,0.991750434678367,"STD-Gali_x00e8_-2015",5
"CD011219_7",0.0735000771736377,0.525539612683643,"STD-Tinner-2013",3
"CD011227_6",0.398967919690059,0.878740101291742,"STD-Logan-1979",4
"CD011227_8",0.881609639298906,0.881609639298906,"STD-Thompson-1984",8
"CD011234_4",2.58122806100201e-06,0.000949912373520768,"STD-Hercules-1977",4
"CD011234_5",1.34413214583093e-61,8.05369494606993e-13,"STD-ETDRS-1991",4
"CD011242_2",0.400723142689529,0.400723142689529,"STD-Weitz-2013",3
"CD011242_4",0.722124282081485,0.722124282081485,"STD-Weitz-2013",3
"CD011242_6",0.842837308597697,0.842837308597697,"STD-Weitz-2013",4
"CD011255_1",1.47586315281009e-09,3.5885490978619e-08,"STD-You-2014",13
"CD011255_2",0.00573641312001195,0.00573641312001195,"STD-Veves-2001",6
"CD011255_4",0.509141152028619,0.807778461307845,"STD-Veves-2001",3
"CD011255_5",0.0538312171961498,0.438253900053451,"STD-Marston-2003",9
"CD011268_1",4.24415239169073e-05,0.00187068259360331,"STD-WELL-100006",3
"CD011268_2",0.264169686910303,0.910597440483686,"STD-WELL-100006",3
"CD011268_3",0.28952008472758,0.28952008472758,"STD-WELL-AK130936",3
"CD011268_4",0.100611649592034,0.100611649592034,"STD-WELL-AK130936",3
"CD011268_5",0.00773214010641713,0.216240640333379,"STD-WELL-100006",3
"CD011268_6",0.432795369247308,0.970146330013646,"STD-WELL-100006",3
"CD011268_7",0.0013706277893595,0.24868683862068,"STD-WELL-100006",3
"CD011268_8",0.00373764683339656,0.136128287042605,"STD-WELL-100006",3
"CD011272_1",0.0762366068661726,0.0762366068661726,"STD-Franz-2013",3
"CD011281_3",0.648257750940551,0.648257750940551,"STD-Della-Manna-2005",3
"CD011286_2",0.526098062769001,0.822138919984433,"STD-Bell-1988",4
"CD011286_3",0.392552961577027,0.973917130932537,"STD-Mischoulon-2014",7
"CD011286_4",0.711366491588928,0.711366491588928,"STD-Delle-Chiaie-2000b",3
"CD011286_5",0.441221719546865,0.441221719546865,"STD-Bell-1994",4
"CD011286_7",0.2163802096262,0.417684734618504,"STD-Delle-Chiaie-2000b",6
"CD011286_14",0.0343484198590041,0.0343484198590041,"STD-Delle-Chiaie-2000b",3
"CD011286_22",0.398325368241011,0.711977821673693,"STD-Bell-1988",3
"CD011293_3",0.000616587018761018,0.00481540847995156,"STD-Shao-2014",11
"CD011293_5",0.000779963776901373,0.00481540847995156,"STD-Shao-2014",11
"CD011293_1",0.00216335818873649,0.0114707274011425,"STD-Shao-2014",16
"CD011293_2",0.023751012534264,0.0592918602694718,"STD-Mosbech-2014",9
"CD011293_4",3.48203627030402e-05,0.000230464746455418,"STD-Shao-2014",19
"CD011298_1",0.749214816611865,0.907049929074854,"STD-Nacar-2003",7
"CD011298_2",0.312259579487575,0.334586298271862,"STD-Foreit-1993",11
"CD011298_3",0.533522472403275,0.625370155359738,"STD-Foreit-1993",6
"CD011298_4",0.587959644017339,0.587959644017339,"STD-Sebastian-2012",5
"CD011305_8",0.0499240961208305,0.159172800942865,"STD-De-Zern-2016",3
"CD011306_1",0.0353540516236688,0.129334645770002,"STD-Godard-2008",8
"CD011306_3",0.357714756801116,0.736231299897179,"STD-Godard-2008",8
"CD011306_6",0.140696715622133,0.481959769317717,"STD-Koenig-2008",5
"CD011306_7",3.54761787363121e-06,0.00173007265126576,"STD-Koenig-2008",5
"CD011308_1",0.000935688339967276,0.00553777399458605,"STD-Ratnalingam-2010",19
"CD011308_2",3.52170370693494e-06,0.000130316179808763,"STD-Elwan-2014",17
"CD011312_1",0.0410543920454338,0.436170028298347,"STD-Ricci-2012",7
"CD011314_1",0.0101508263941958,0.0368682458906016,"STD-Zhang-2012",12
"CD011314_2",0.00232521683591382,0.00232521683591382,"STD-Zhang-2012",7
"CD011314_3",0.000448476237315972,0.000448476237315972,"STD-Zhang-2012",7
"CD011314_4",0.646048676310948,0.646048676310948,"STD-Zhao-2006",3
"CD011317_1",0.344938899298342,0.832914979024623,"STD-Lippman-2007",3
"CD011317_7",0.0068167946730513,0.0068167946730513,"STD-Xu-2011",9
"CD011319_1",0.267220825190334,0.267220825190334,"STD-IN.PACT-DEEP-2014",24
"CD011319_5",0.449378329837843,0.903833957377323,"STD-THUNDER-2008",12
"CD011319_11",0.533983334151022,0.717899761702847,"STD-IN.PACT-DEEP-2014",11
"CD011319_14",4.44080551202396e-08,7.13490750958397e-07,"STD-IN.PACT-SFA-2015",8
"CD011319_15",0.179248719090295,0.259134009244037,"STD-THUNDER-2008",10
"CD011319_16",0.0179315443403872,0.0687039133650399,"STD-DEBELLUM-2012",3
"CD011319_7",0.114716121382039,0.894346791605941,"STD-LEVANT-I-2014",3
"CD011319_12",0.000387972905381418,0.00144566899780097,"STD-THUNDER-2008",33
"CD011319_13",0.717719679670147,0.96278086485043,"STD-LEVANT-II-2015",8
"CD011319_9",0.827257558659582,0.827257558659582,"STD-IN.PACT-DEEP-2014",4
"CD011320_1",0.554429925184386,0.554429925184386,"STD-Kahraman-2013",3
"CD011320_2",0.838992936601422,0.838992936601422,"STD-Kovacs-2013",6
"CD011320_4",0.0526364004365315,0.390011090615071,"STD-Rubio-2014",5
"CD011323_7",4.29437494335802e-05,0.0586358693443687,"STD-Chasela-2010",5
"CD011323_8",0.00659268190241547,0.292912945636542,"STD-SWEN-2008",5
"CD011323_1",1.27082714871076e-05,0.0271837472336672,"STD-Chasela-2010",5
"CD011323_2",0.250103913951112,0.927998378413652,"STD-Chasela-2010",5
"CD011323_3",4.00554544999469e-06,0.127664011645072,"STD-Chasela-2010",5
"CD011323_4",6.1600773451175e-05,0.00471985574755647,"STD-Kumwenda-2008",6
"CD011323_5",0.131291402118531,0.401816564184573,"STD-Kumwenda-2008",4
"CD011336_20",0.887752077386383,0.967625808274798,"STD-de-Melo-Vitorino-2006",4
"CD011336_15",0.534443545433789,0.908676113633784,"STD-Mannerkorpi-2000",8
"CD011343_1",0.49596713541223,0.49596713541223,"STD-Olsson-2005",5
"CD011343_7",0.981507564857636,0.981507564857636,"STD-Farkkila-2004",5
"CD011343_8",0.607178695089376,0.92596144602025,"STD-Lindor-2009",3
"CD011345_4",0.0333550449265993,0.0737157598470082,"STD-Robinson-2007",4
"CD011345_5",0.0535513120694684,0.0737157598470082,"STD-Robinson-2007",4
"CD011349_1",0.926176879351722,0.926176879351722,"STD-Besharati-2008",6
"CD011349_2",0.000424311686506741,0.00569640442511593,"STD-Luanratanakorn-2006",12
"CD011349_3",0.784392984060371,0.933334022790174,"STD-Luanratanakorn-2006",10
"CD011352_1",0.00154675039868473,0.00285243639341658,"STD-Schachtel-1989",54
"CD011352_3",0.0833315784185742,0.110159537760017,"STD-Schachtel-1989",9
"CD011352_4",0.000178711301114936,0.000731141786369006,"STD-Behotas-1992",26
"CD011352_6",0.118943943841472,0.175463557237056,"STD-Daftary-1980",16
"CD011358_5",0.0922018909786759,0.218224457496326,"STD-Brousseau-2015",9
"CD011364_1",9.06879284933377e-05,0.0201658043508028,"STD-Ishii-2013",4
"CD011364_2",9.06879284933377e-05,0.0201658043508028,"STD-Ishii-2013",4
"CD011364_3",0.000119310178272238,0.0201658043508028,"STD-Ishii-2013",4
"CD011370_1",0.228550352234082,0.661883900355512,"STD-De-Alemquer-1955",10
"CD011370_2",0.398999960561482,0.455184378187397,"STD-Horne-1960",13
"CD011370_3",0.149675850793572,0.402935950400317,"STD-USPHS-1965-_x002d_-5-week-data",10
"CD011370_4",0.49086371234893,0.49086371234893,"STD-Weinstein-1959",10
"CD011370_5",0.373988008745978,0.373988008745978,"STD-TBRC-1983-_x002d_-Rif-5_x002f_7months",4
"CD011370_6",0.498555347347872,0.498555347347872,"STD-Nemir-1967",5
"CD011379_1",0.0368914867254627,0.0720991989551648,"STD-Reisfield-1971",4
"CD011381_1",5.39339382884946e-25,1.54041324813656e-19,"STD-FREEDOMS-2010",67
"CD011381_2",1.20828180545962e-17,3.88047931561691e-12,"STD-AFFIRM-2006",68
"CD011381_3",8.95433498814645e-18,3.07729277592209e-14,"STD-CARE_x002d_MS-II-2012",30
"CD011382_1",0.526254267423707,0.526254267423707,"STD-Jones-2013",3
"CD011382_2",0.0521256356503755,0.0521256356503755,"STD-Lu-2014",4
"CD011382_5",0.00908263967881686,0.0498183436063766,"STD-Liu-2010",4
"CD011382_8",0.393419376928856,0.448437822368279,"STD-Jones-2013",6
"CD011383_1",0.917384396787974,0.917384396787974,"STD-Shenvi-2014",8
"CD011383_4",0.901849939181753,0.982390265385854,"STD-Schroder-1991",3
"CD011384_1",1.24222022277433e-06,2.41113098303207e-06,"STD-Trapnell-1974",113
"CD011384_2",0.42354959603581,0.633882755719695,"STD-Wang-2013c",4
"CD011384_5",0.319081297062566,0.499017861450378,"STD-Delcenserie-1996",21
"CD011384_7",0.141318016173235,0.264515232797223,"STD-Pederzoli-1993a",29
"CD011384_9",0.000200410361361094,0.000375648011524377,"STD-Frulloni-1994",29
"CD011384_10",0.0186822139750707,0.0356519651483644,"STD-Goebell-1988",35
"CD011386_1",0.0260088465627034,0.0488719951192306,"STD-Delamaire-1992",5
"CD011386_3",0.836870481301428,0.836870481301428,"STD-O_x0027_Keeffe-1996",5
"CD011386_7",0.197315926718775,0.292920174715268,"STD-Delamaire-1992",3
"CD011386_8",0.232533276172983,0.279613361286237,"STD-Spandorfer-2005",24
"CD011386_11",0.00674092888321159,0.0166265797419887,"STD-Spandorfer-2005",12
"CD011389_1",0.866744067914465,0.877985713080777,"STD-Hu-2015",3
"CD011389_3",0.0693681851487649,0.206297543221764,"STD-Hayashi-2005",13
"CD011389_4",0.866744067914465,0.877985713080777,"STD-Hu-2015",3
"CD011390_3",0.299601217601222,0.299601217601222,"STD-Valenti-2008",3
"CD011390_4",0.0678538707928595,0.0678538707928595,"STD-Saha-2009",3
"CD011390_7",0.6577928678537,0.975149340724076,"STD-Maas-2012",3
"CD011390_11",0.0026676569000408,0.0519340079393781,"STD-Maas-2012",3
"CD011391_3",0.608191467367393,0.608191467367393,"STD-Shin-2015",3
"CD011391_4",0.93757061738329,0.93757061738329,"STD-Shin-2015",4
"CD011391_6",0.157667144642183,0.768051156637259,"STD-Hu-2014",4
"CD011391_8",0.00913215658094209,0.741499914270536,"STD-Sharpe-2015",7
"CD011392_2",0.355551757910161,0.405201194407089,"STD-Varadarajulu-2008",3
"CD011392_4",0.914368052286701,0.914368052286701,"STD-Varadarajulu-2013",4
"CD011392_6",0.22258159919931,0.678263270356364,"STD-Varadarajulu-2008",3
